UNIQUE_ID,TRANSACTION_DATE,CLIENT_ID,TRANSACTION_ID,BANK_TRANSACTION_ID,ORGANIZATION_ID,PARTNER_ID,STORE_ID,STORE_CODE,CLIENT_CODE,ACQUIRER_ID,ACQUIRER_NAME,MERCHANT_ID,MERCHANT_CODE,SALE_DATE,FORECAST_DATE,DOC_NUMBER,POS_NUMBER,DESCRIPTION,SUMMARY,UK_SUMMARY,UK_TRANSACTION,BANK_CODE,BANK_BRANCH,BANK_ACCOUNT,EVENT_TYPE,TRANSACTION_CODE,EVENT_DESCRIPTION,CLASSIFICATION,SIGN,LINK_PAYMENT_DETAIL,TRANSACTION_TYPE,SETTLEMENT_TYPE,ADVANCE_PAYMENT_TYPE,FILE_NAME,FILE_SEQUENCE,FILE_NUMBER,LINE_NUMBER,RECONCILE_ID,GL_DATE,EXPECTED_CLEARING_DATE,PAYMENT_DATE,CLEARING_DATE,RECEIPT_AMOUNT,BANK_DOC_NUMBER,BANK_DESCRIPTION,DEPOSIT_DATE,DEPOSIT_AMOUNT,BANK_SIGN,CREATED_AT,STORE_NAME
20200506000155200000209786,2020-05-06,15520,209786,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-06,2020-05-06,200970310075716,41074615.0,RECEBIMENTO DE VENDA,200970310075716,2009703100757160000000,2009703100757160000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,744f7ba316a3444192486bdd8e5a1c69,RECEBIMENTO,VENCIMENTO,,20200506-CIELO04-1025515762-251560963,7938,1085767,25648272,-1,2020-05-06,2020-05-06,2020-05-06,2020-05-06,173.59,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200507000155200000209838,2020-05-07,15520,209838,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-07,2020-05-07,200980300009271,41074615.0,RECEBIMENTO DE VENDA,200980300009271,2009803000092710000000,2009803000092710000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,1e409dc2669422405bef6726e9313d39,RECEBIMENTO,VENCIMENTO,,20200507-CIELO04-1025515762-253228912,7939,1085768,25648325,-1,2020-05-07,2020-05-07,2020-05-07,2020-05-07,58.75,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200506000155200000220083,2020-05-06,15520,220083,,0,0,60,72995475001067,APISB.1.1,1,CIELO,15,1053242465,,2020-06-01,201210320051889,,RECEBIMENTO DE VENDA,201210320051889,2012103200518890000000,2012103200518890000000,237,3367,47600,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,ee7c247f5ad24da2601c456c36771dcd,RECEBIMENTO,ANTECIPADO,ADQUIRENTE,20200507-CIELO10-1025515762-253223689,7939,1086031,25664191,-1,2020-05-06,2020-05-06,2020-05-06,2020-05-06,362.42,,,,,+,[DT_EXECUCAO],UNISUPER UNIAO LOJA 10
20200506000155200000220089,2020-05-06,15520,220089,,0,0,60,72995475001067,APISB.1.1,1,CIELO,15,1053242465,,2020-06-01,201210340042127,,RECEBIMENTO DE VENDA,201210340042127,2012103400421270000000,2012103400421270000000,237,3367,47600,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,be79706e81bb414610b8d7a6caba8cb0,RECEBIMENTO,ANTECIPADO,ADQUIRENTE,20200507-CIELO10-1025515762-253223689,7939,1086031,25664197,-1,2020-05-06,2020-05-06,2020-05-06,2020-05-06,75.83,,,,,+,[DT_EXECUCAO],UNISUPER UNIAO LOJA 10
20200420000155200000208953,2020-04-20,15520,208953,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-19,2020-04-20,200790310082972,41074615.0,RECEBIMENTO DE VENDA,200790310082972,2007903100829720000000,2007903100829720000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,0ce5fabb46dd6cd3f6057aedbe67cae7,RECEBIMENTO,VENCIMENTO,,20200420-CIELO04-1025515762-227184978,7922,1085758,25647514,-1,2020-04-20,2020-04-20,2020-04-20,2020-04-20,131.58,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200423000155200000209139,2020-04-23,15520,209139,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-24,2020-04-23,200840390032650,41074615.0,RECEBIMENTO DE VENDA,200840390032650,2008403900326500000000,2008403900326500000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,21898005440e8cd9e4071279ec4cbb40,RECEBIMENTO,VENCIMENTO,,20200423-CIELO04-1025515762-231665560,7925,1085760,25647618,-1,2020-04-23,2020-04-23,2020-04-23,2020-04-23,20.93,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200423000155200000209145,2020-04-23,15520,209145,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-24,2020-04-23,200840370046164,41074615.0,RECEBIMENTO DE VENDA,200840370046164,2008403700461640000000,2008403700461640000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,49438ccf1ca47d1172c2e3b0d9eb7867,RECEBIMENTO,VENCIMENTO,,20200423-CIELO04-1025515762-231665560,7925,1085760,25647624,-1,2020-04-23,2020-04-23,2020-04-23,2020-04-23,261.44,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200424000155200000209175,2020-04-24,15520,209175,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-26,2020-04-24,200860360062196,41074615.0,RECEBIMENTO DE VENDA,200860360062196,2008603600621960000000,2008603600621960000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,f55f6a9cc514a611067f94b83261553e,RECEBIMENTO,VENCIMENTO,,20200424-CIELO04-1025515762-233113301,7926,1085761,25647651,-1,2020-04-24,2020-04-24,2020-04-24,2020-04-24,151.04,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200427000155200000209199,2020-04-27,15520,209199,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-26,2020-04-27,200860370049441,41074615.0,RECEBIMENTO DE VENDA,200860370049441,2008603700494410000000,2008603700494410000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,26fc8f14750c9941568d16129930650f,RECEBIMENTO,VENCIMENTO,,20200427-CIELO04-1025515762-237913556,7929,1085762,25647741,-1,2020-04-27,2020-04-27,2020-04-27,2020-04-27,96.48,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200427000155200000209203,2020-04-27,15520,209203,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-26,2020-04-27,200860390036899,41074615.0,RECEBIMENTO DE VENDA,200860390036899,2008603900368990000000,2008603900368990000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,8e7cc27b2f084a99791255d53f6dbe89,RECEBIMENTO,VENCIMENTO,,20200427-CIELO04-1025515762-237913556,7929,1085762,25647745,-1,2020-04-27,2020-04-27,2020-04-27,2020-04-27,645.68,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200504000155200000209582,2020-05-04,15520,209582,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-03,2020-05-04,200940370070357,41074615.0,RECEBIMENTO DE VENDA,200940370070357,2009403700703570000000,2009403700703570000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,585a15eae34c3de4afa6af63444bf6ad,RECEBIMENTO,VENCIMENTO,,20200504-CIELO04-1025515762-248561507,7936,1085765,25648138,-1,2020-05-04,2020-05-04,2020-05-04,2020-05-04,252.22,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200504000155200000209587,2020-05-04,15520,209587,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-03,2020-05-04,200940380069110,41074615.0,RECEBIMENTO DE VENDA,200940380069110,2009403800691100000000,2009403800691100000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,da0667fbd5b49bee86a5e641f1136c37,RECEBIMENTO,VENCIMENTO,,20200504-CIELO04-1025515762-248561507,7936,1085765,25648143,-1,2020-05-04,2020-05-04,2020-05-04,2020-05-04,667.15,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200504000155200000209604,2020-05-04,15520,209604,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-04,2020-05-04,200950340054788,41074615.0,RECEBIMENTO DE VENDA,200950340054788,2009503400547880000000,2009503400547880000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,0cc274ba508203ec2ccc2832cd74c18f,RECEBIMENTO,VENCIMENTO,,20200504-CIELO04-1025515762-248561507,7936,1085765,25648153,-1,2020-05-04,2020-05-04,2020-05-04,2020-05-04,975.05,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200427000155200000209274,2020-04-27,15520,209274,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-28,2020-04-27,200880380051129,41074615.0,RECEBIMENTO DE VENDA,200880380051129,2008803800511290000000,2008803800511290000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,7c1e107036a32ed57c4422921ff2d930,RECEBIMENTO,VENCIMENTO,,20200427-CIELO04-1025515762-237913556,7929,1085762,25647755,-1,2020-04-27,2020-04-27,2020-04-27,2020-04-27,152.03,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200420000155200000208994,2020-04-20,15520,208994,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-20,2020-04-20,200800390052558,41074615.0,RECEBIMENTO DE VENDA,200800390052558,2008003900525580000000,2008003900525580000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,da8b09732432b2b26185820dc3f9c9d0,RECEBIMENTO,VENCIMENTO,,20200420-CIELO04-1025515762-227184978,7922,1085758,25647521,-1,2020-04-20,2020-04-20,2020-04-20,2020-04-20,126.91,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200420000155200000209045,2020-04-20,15520,209045,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-21,2020-04-20,200810310079170,41074615.0,RECEBIMENTO DE VENDA,200810310079170,2008103100791700000000,2008103100791700000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,5253d9ebeae3f8503f12b746b7612a4a,RECEBIMENTO,VENCIMENTO,,20200420-CIELO04-1025515762-227184978,7922,1085758,25647534,-1,2020-04-20,2020-04-20,2020-04-20,2020-04-20,546.26,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200420000155200000209054,2020-04-20,15520,209054,,0,0,44,72995475000761,APISB.1.1,1,CIELO,7,1025515762,,2020-04-20,200600360047113,42200339.0,LIBERACAO AJUSTES ANTECIPADOS,200600360047113,2006003600471130000000,2006003600471130000000,634,1,251100,RECEBIMENTO,LIBVR,RETENCAO,liberacao ajustes antecipados,+,5cbb8dbc21e73fb898e204188bf98ab1,RETENCAO,ANTECIPADO,BANCO,20200420-CIELO04-1025515762-227184978,7922,1085758,25647537,-1,2020-04-20,2020-04-20,2020-04-20,2020-04-20,0.69,,,,,+,[DT_EXECUCAO],UNISUPER UNIAO LOJA 4
20200430000155200000209376,2020-04-30,15520,209376,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-03-31,2020-04-30,200916230125033,10217934.0,RECEBIMENTO DE VENDA,200916230125033,2009162301250330000000,2009162301250330000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,7aa957154037a0552d9325b0cdcb9e13,RECEBIMENTO,VENCIMENTO,,20200430-CIELO04-1025515762-242249003,7932,1085764,25647859,-1,2020-04-30,2020-04-30,2020-04-30,2020-04-30,64.36,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200504000155200000209392,2020-05-04,15520,209392,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-01,2020-05-04,200920360089688,41074615.0,RECEBIMENTO DE VENDA,200920360089688,2009203600896880000000,2009203600896880000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,44ae8a5cd6b82993f76e68ed9d6a8b86,RECEBIMENTO,VENCIMENTO,,20200504-CIELO04-1025515762-248561507,7936,1085765,25648119,-1,2020-05-04,2020-05-04,2020-05-04,2020-05-04,238.39,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200605000155200000211346,2020-06-05,15520,211346,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-06,2020-06-05,201270330069735,41074615.0,RECEBIMENTO DE VENDA,201270330069735,2012703300697350000000,2012703300697350000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,c72cb553c8695f1478c258e6bb6680a3,RECEBIMENTO,VENCIMENTO,,20200605-CIELO04-1025515762-39634265,7968,1085931,25653600,-1,2020-06-05,2020-06-05,2020-06-05,2020-06-05,412.83,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200515000155200000210235,2020-05-15,15520,210235,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-15,2020-05-15,201060380059620,41074615.0,RECEBIMENTO DE VENDA,201060380059620,2010603800596200000000,2010603800596200000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,c2936ebb7e818ee7f92095759e82cda9,RECEBIMENTO,VENCIMENTO,,20200515-CIELO04-1025515762-4725789,7947,1085898,25652404,-1,2020-05-15,2020-05-15,2020-05-15,2020-05-15,110.98,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200515000155200000210236,2020-05-15,15520,210236,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-15,2020-05-15,201060380059621,41074615.0,RECEBIMENTO DE VENDA,201060380059621,2010603800596210000000,2010603800596210000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,c6b9fc5af6431487c848f8994e233258,RECEBIMENTO,VENCIMENTO,,20200515-CIELO04-1025515762-4725789,7947,1085898,25652405,-1,2020-05-15,2020-05-15,2020-05-15,2020-05-15,199.65,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200527000155200000210611,2020-05-27,15520,210611,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-27,2020-05-27,201180360065310,41074615.0,RECEBIMENTO DE VENDA,201180360065310,2011803600653100000000,2011803600653100000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,d3871c7bffb7cd43496419cacb08697a,RECEBIMENTO,VENCIMENTO,,20200527-CIELO04-1025515762-24493155,7959,1085914,25652788,-1,2020-05-27,2020-05-27,2020-05-27,2020-05-27,26.74,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200518000155200000210249,2020-05-18,15520,210249,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-16,2020-05-18,201070330059300,41074615.0,RECEBIMENTO DE VENDA,201070330059300,2010703300593000000000,2010703300593000000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,5b6faf4a007821eb79676725be1feaf3,RECEBIMENTO,VENCIMENTO,,20200518-CIELO04-1025515762-9645629,7950,1085900,25652488,-1,2020-05-18,2020-05-18,2020-05-18,2020-05-18,102.42,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200528000155200000210649,2020-05-28,15520,210649,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-28,2020-05-28,201190340045099,41074615.0,RECEBIMENTO DE VENDA,201190340045099,2011903400450990000000,2011903400450990000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,73bf1a5dcbbe87c802edc2986316a530,RECEBIMENTO,VENCIMENTO,,20200528-CIELO04-1025515762-26047551,7960,1085916,25652827,-1,2020-05-28,2020-05-28,2020-05-28,2020-05-28,280.59,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200605000155200000211422,2020-06-05,15520,211422,,0,0,42,72995475000338,APISB.1.1,1,CIELO,6,1010809978,,2020-06-05,201270340011318,42100812.0,LIBERACAO AJUSTES ANTECIPADOS,201270340011318,2012703400113180000000,2012703400113180000000,237,3367,47600,RECEBIMENTO,LIBVR,RETENCAO,liberacao ajustes antecipados,+,6c10abadc881592d9ed0ec155cb59ae5,RETENCAO,ANTECIPADO,BANCO,20200605-CIELO04-1025515762-39634265,7968,1085931,25653604,-1,2020-06-05,2020-06-05,2020-06-05,2020-06-05,0.9,,,,,+,[DT_EXECUCAO],UNISUPER UNIAO LOJA 3
20200518000155200000210331,2020-05-18,15520,210331,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-18,2020-05-18,201090330056389,41074615.0,RECEBIMENTO DE VENDA,201090330056389,2010903300563890000000,2010903300563890000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,05c42cd4fa0442e2f18add222f75d9a1,RECEBIMENTO,VENCIMENTO,,20200518-CIELO04-1025515762-9645629,7950,1085900,25652501,-1,2020-05-18,2020-05-18,2020-05-18,2020-05-18,101.47,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200518000155200000210334,2020-05-18,15520,210334,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-18,2020-05-18,201090310079119,41074615.0,RECEBIMENTO DE VENDA,201090310079119,2010903100791190000000,2010903100791190000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,482337c1de7d3faf93f0a4c2b3c88374,RECEBIMENTO,VENCIMENTO,,20200518-CIELO04-1025515762-9645629,7950,1085900,25652504,-1,2020-05-18,2020-05-18,2020-05-18,2020-05-18,317.75,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200601000155200000211076,2020-06-01,15520,211076,,0,0,62,24563620000369,APISB.1.1,1,CIELO,16,1100073504,,2020-06-01,201230310089862,41089506.0,LIBERACAO AJUSTES ANTECIPADOS,201230310089862,2012303100898620000000,2012303100898620000000,237,3367,17299,RECEBIMENTO,LIBVR,RETENCAO,liberacao ajustes antecipados,+,6bfcaf090120f6e2dd3a5e25a81af65a,RETENCAO,ANTECIPADO,BANCO,20200601-CIELO04-1025515762-32524015,7964,1085920,25653301,-1,2020-06-01,2020-06-01,2020-06-01,2020-06-01,3.45,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 13
20200601000155200000211087,2020-06-01,15520,211087,,0,0,58,72995475000923,APISB.1.1,1,CIELO,14,1046233375,,2020-06-01,201060390027580,41012089.0,LIBERACAO AJUSTES ANTECIPADOS,201060390027580,2010603900275800000000,2010603900275800000000,237,3367,47600,RECEBIMENTO,LIBVR,RETENCAO,liberacao ajustes antecipados,+,56f23526b1d019ea9b4374b512e1e198,RETENCAO,ANTECIPADO,BANCO,20200601-CIELO04-1025515762-32524015,7964,1085920,25653296,-1,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2.07,,,,,+,[DT_EXECUCAO],UNISUPER UNIAO LOJA 9
20200608000155200000211571,2020-06-08,15520,211571,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-09,2020-06-08,201300390057732,41074615.0,RECEBIMENTO DE VENDA,201300390057732,2013003900577320000000,2013003900577320000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,5f7d60a1179837b010751b001179e56c,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-1025515762-44597739,7971,1085934,25653759,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,266.09,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200608000155200000211577,2020-06-08,15520,211577,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-09,2020-06-08,201300380069471,41074615.0,RECEBIMENTO DE VENDA,201300380069471,2013003800694710000000,2013003800694710000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,cc41f93391df70a22e8f2c8f4f1107d8,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-1025515762-44597739,7971,1085934,25653765,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,739.94,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200608000155200000211578,2020-06-08,15520,211578,,0,0,40,36275052000118,APISB.1.1,1,CIELO,5,2772971362,2020-05-01,2020-06-08,201222500507563,41080460.0,RECEBIMENTO DE VENDA,201222500507563,2012225005075630000000,2012225005075630000000,237,3367,21539,RECEBIMENTO,ROVISA,RECEBIMENTO,recebimento de venda,-,964f51360bd39c86f8b5314d2db0857f,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-2772971362-44819941,7971,1085933,25654048,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,1.06,,,,,+,[DT_EXECUCAO],SIM EMPREENDIMENTOS 0001-18
20200520000155200000210361,2020-05-20,15520,210361,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-20,2020-05-20,201116230100928,10217934.0,RECEBIMENTO DE VENDA,201116230100928,2011162301009280000000,2011162301009280000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,e723bc9d2d1299870476d1d28fdfe5b6,RECEBIMENTO,VENCIMENTO,,20200520-CIELO04-1025515762-12608893,7952,1085904,25652566,-1,2020-05-20,2020-05-20,2020-05-20,2020-05-20,366.68,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200601000155200000210743,2020-06-01,15520,210743,,0,0,46,24563620000288,APISB.1.1,1,CIELO,8,1079583596,,2020-06-01,201060360060603,41085643.0,LIBERACAO AJUSTES ANTECIPADOS,201060360060603,2010603600606030000000,2010603600606030000000,237,3367,17299,RECEBIMENTO,LIBVR,RETENCAO,liberacao ajustes antecipados,+,869d9b8c664698c2cc47ca37171df2f9,RETENCAO,ANTECIPADO,BANCO,20200601-CIELO04-1079583596-32720597,7964,1085922,25652928,-1,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2.07,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 12
20200601000155200000210777,2020-06-01,15520,210777,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-30,2020-06-01,201210350017756,41074615.0,RECEBIMENTO DE VENDA,201210350017756,2012103500177560000000,2012103500177560000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,4e077e96c01d76d9a2e05aeb687db8c4,RECEBIMENTO,VENCIMENTO,,20200601-CIELO04-1025515762-32524015,7964,1085920,25653267,-1,2020-06-01,2020-06-01,2020-06-01,2020-06-01,678.24,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200601000155200000210779,2020-06-01,15520,210779,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-30,2020-06-01,201210330075449,41074615.0,RECEBIMENTO DE VENDA,201210330075449,2012103300754490000000,2012103300754490000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,842ac66d0cbd8587e28875d624dbc283,RECEBIMENTO,VENCIMENTO,,20200601-CIELO04-1025515762-32524015,7964,1085920,25653269,-1,2020-06-01,2020-06-01,2020-06-01,2020-06-01,902.11,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200520000155200000210391,2020-05-20,15520,210391,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-22,2020-05-20,201130350007661,41074615.0,RECEBIMENTO DE VENDA,201130350007661,2011303500076610000000,2011303500076610000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,7f3944fdcce824a0c300769197fa069a,RECEBIMENTO,VENCIMENTO,,20200520-CIELO04-1025515762-12608893,7952,1085904,25652561,-1,2020-05-20,2020-05-20,2020-05-20,2020-05-20,182.04,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200521000155200000210426,2020-05-21,15520,210426,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-04-21,2020-05-21,201120360067999,41074615.0,RECEBIMENTO DE VENDA,201120360067999,2011203600679990000000,2011203600679990000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,5a12edd4ee8f94231d11c1c4a558711d,RECEBIMENTO,VENCIMENTO,,20200521-CIELO04-1025515762-14375502,7953,1085906,25652599,-1,2020-05-21,2020-05-21,2020-05-21,2020-05-21,59.85,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200602000155200000211190,2020-06-02,15520,211190,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-03,2020-06-02,201240380026554,41074615.0,RECEBIMENTO DE VENDA,201240380026554,2012403800265540000000,2012403800265540000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,d90fd1eb4fff6443f09f7f4bf57df668,RECEBIMENTO,VENCIMENTO,,20200602-CIELO04-1025515762-33966469,7965,1085924,25653372,-1,2020-06-02,2020-06-02,2020-06-02,2020-06-02,73.36,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200602000155200000211192,2020-06-02,15520,211192,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-03,2020-06-02,201240390027596,41074615.0,RECEBIMENTO DE VENDA,201240390027596,2012403900275960000000,2012403900275960000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,5166688adb89b1a9b4429b2ae9bb6932,RECEBIMENTO,VENCIMENTO,,20200602-CIELO04-1025515762-33966469,7965,1085924,25653374,-1,2020-06-02,2020-06-02,2020-06-02,2020-06-02,155.0,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200608000155200000211509,2020-06-08,15520,211509,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-08,2020-06-08,201290310088325,41074615.0,RECEBIMENTO DE VENDA,201290310088325,2012903100883250000000,2012903100883250000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,d033a52acd01aedfc472db59f68b53e7,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-1025515762-44597739,7971,1085934,25653749,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,144.21,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
20200608000155200000211512,2020-06-08,15520,211512,,0,0,64,24563620000520,APISB.1.1,1,CIELO,17,1114122936,2020-05-08,2020-06-08,201290320075849,41074615.0,RECEBIMENTO DE VENDA,201290320075849,2012903200758490000000,2012903200758490000000,237,3367,17299,RECEBIMENTO,ROELO,RECEBIMENTO,recebimento de venda,+,5024a73ee85e3af43b1eb461f8b53d5e,RECEBIMENTO,VENCIMENTO,,20200608-CIELO04-1025515762-44597739,7971,1085934,25653752,-1,2020-06-08,2020-06-08,2020-06-08,2020-06-08,343.85,,,,,+,[DT_EXECUCAO],UNIAO - COMERCIO LOJA 14
