VENDA-PAR,990354183,5.1.1,BRL,61.61,60.29,1.3220190430201907310303,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,991779621,5.1.1,BRL,60.97,59.65,1.3220190430201905310104,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,991779621,5.1.1,BRL,60.94,59.64,1.3020190430201907010204,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,991779621,5.1.1,BRL,60.94,59.64,1.3020190430201907310304,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,991779621,5.1.1,BRL,60.94,59.64,1.3020190430201909020404,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,991937605,5.1.1,BRL,71.53,70.00,1.5320190430201905310103,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,991937605,5.1.1,BRL,71.53,70.00,1.5320190430201907010203,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,991937605,5.1.1,BRL,71.53,70.00,1.5320190430201907310303,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992040805,5.1.1,BRL,63.99,62.62,1.3720190430201905310104,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992040805,5.1.1,BRL,63.99,62.62,1.3720190430201907010204,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992040805,5.1.1,BRL,63.99,62.62,1.3720190430201907310304,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992040805,5.1.1,BRL,63.99,62.62,1.3720190430201909020404,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992580413,5.1.1,BRL,84.89,83.08,1.8120190430201905310102,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992580413,5.1.1,BRL,84.91,83.09,1.8220190430201907010202,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,995028979,5.1.1,BRL,68.60,67.13,1.4720190430201905310102,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,995028979,5.1.1,BRL,68.60,67.13,1.4720190430201907010202,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992261997,5.1.1,BRL,381.05,371.54,9.5120190430201905310110,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992261997,5.1.1,BRL,381.11,371.58,9.5320190430201907010210,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992261997,5.1.1,BRL,381.11,371.58,9.5320190430201907310310,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992261997,5.1.1,BRL,381.11,371.58,9.5320190430201909020410,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992261997,5.1.1,BRL,381.11,371.58,9.5320190430201910010510,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992261997,5.1.1,BRL,381.11,371.58,9.5320190430201910310610,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992261997,5.1.1,BRL,381.11,371.58,9.5320190430201912020710,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992261997,5.1.1,BRL,381.11,371.58,9.5320190430201912310810,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992261997,5.1.1,BRL,381.11,371.58,9.5320190430202001310910,REDECARD,VISA,CREDITO,E.REDE,1114
VENDA-PAR,992261997,5.1.1,BRL,381.11,371.58,9.5320190430202003021010,REDECARD,VISA,CREDITO,E.REDE,1114
